citing_doi	year	title	venue	authors
10.3390/ph15081011	2022	Co-Occurrence of β-Lactam and Aminoglycoside Resistance Determinants among Clinical and Environmental Isolates of Klebsiella pneumoniae and Escherichia coli: A Genomic Approach	Pharmaceuticals	Hisham N. Altayb, Hana Salaheldin Elbadawi, Faisal A. Alzahrani, Othman A. S. Baothman, Imran Ahmed Kazmi, Muhammad Shahid Nadeem, Salman Bakr I. Hosawi, Kamel Chaieb
10.1186/s13071-022-05356-x	2022	Co-infections with multiple pathogens in natural populations of Ixodes persulcatus ticks in Mongolia	Parasites & Vectors	Ekaterina K. Lagunova, Natalia A. Liapunova, Davaakhu Tuul, Gerechuluun Otgonsuren, Davaadorj Nomin, N. Erdenebat, Abmed Davaajav, Galina A. Danchinova, Kozue Sato, Hiroki Kawabata, М. А. Хаснатинов
10.3389/fmicb.2022.914037	2022	Coexistence of Heavy Metal Tolerance and Antibiotic Resistance in Thermophilic Bacteria Belonging to Genus Geobacillus	Frontiers in Microbiology	Ishfaq Nabi Najar, Sayak Das, Santosh Kumar, Prayatna Sharma, Krishnendu Mondal, Mingma Thundu Sherpa, Nagendra N. Thakur
10.1038/s41467-021-27656-z	2022	Combination of pre-adapted bacteriophage therapy and antibiotics for treatment of fracture-related infection due to pandrug-resistant Klebsiella pneumoniae	Nature Communications	Anaïs Eskenazi, Cédric Lood, Julia M. Wubbolts, Maya Hites, Nana Balarjishvili, Lika Leshkasheli, Lia Askilashvili, Leila Irodion Kvachadze, Vera van Noort, Jeroen Wagemans, Marc Jayankura, Ніна Чанішвілі, Mark G. J. de Boer, Peter H. Nibbering, Mzia Kutateladze, Rob Lavigne, Maya Merabishvili, Jean
10.1101/2022.06.02.494616	2022	Combined small molecule treatment accelerates timing of maturation in human pluripotent stem cell-derived neurons	bioRxiv (Cold Spring Harbor Laboratory)	Emiliano Hergenreder, Yana Zorina, Zeping Zhao, Hermany Munguba, Elizabeth L. Calder, Arianna Baggiolini, Andrew P. Minotti, Ryan M. Walsh, Conor M. Liston, Joshua Levitz, Ralph J. Garippa, Shuibing Chen, Gabriele Ciceri, Lorenz Studer
10.1128/jvi.00406-22	2022	Commonly Elicited Antibodies against the Base of the HIV-1 Env Trimer Guide the Population-Level Evolution of a Structure-Regulating Region in gp41	Journal of Virology	Roberth Anthony Rojas Chávez, Devlin Boyt, Nathan Schwery, Changze Han, Li Wu, Hillel Haim
10.12688/f1000research.122312.1	2022	Community-driven ELIXIR activities in single-cell omics	F1000Research	Paulo Czarnewski, Ahmed Essam Mahfouz, Raffaele Calogero, Patricia M. Palagi, Laura Portell-Silva, Asier Gonzalez‐Uriarte, Charlotte Soneson, Tony Burdett, Barbara Szomolay, Pavankumar Videm, Hans-Rudolf Hotz, Irene Papatheodorou, John M. Hancock, Björn Andreas Grüning, Wilfried Haerty, Roland Kraus
10.3389/fmicb.2022.905668	2022	Comparative Analysis of the Gut Microbiota of Three Sympatric Terrestrial Wild Bird Species Overwintering in Farmland Habitats	Frontiers in Microbiology	Zhiyuan Lu, Sisi Li, Min Wang, Can Wang, Derong Meng, Jingze Liu
10.1128/msystems.01214-21	2022	Comparative Genomic and Metabolomic Analysis of Termitomyces Species Provides Insights into the Terpenome of the Fungal Cultivar and the Characteristic Odor of the Fungus Garden of Macrotermes natalensis Termites	mSystems	Nina B. Kreuzenbeck, Elena Seibel, Jan W. Schwitalla, Janis Fricke, Benjamin H. Conlon, Suzanne Schmidt, Almuth Hammerbacher, Tobias G. Köllner, Michael Poulsen, Dirk Hoffmeister, Christine Beemelmanns
10.3390/plants11151947	2022	Comparative Transcriptome Analysis of Grafted Tomato with Drought Tolerance	Plants	Maria Isabel Fuentes-Merlos, Masaru Bamba, Shusei Sato, Atsushi Higashitani
10.1016/j.gene.2022.146452	2022	Comparative genome analysis of Pasteurella multocida serogroup B:2 strains causing haemorrhagic septicaemia (HS) in bovines	Gene	Awadhesh Prajapati, Revanaiah Yogisharadhya, Nihar Nalini Mohanty, Suresh Kumar Mendem, Azharuddin Nizamuddin, Mohammed Mudassar Chanda, Sathish Bhadravati Shivachandra
10.1038/s41467-022-31455-5	2022	Comparative genomics of Acinetobacter baumannii and therapeutic bacteriophages from a patient undergoing phage therapy	Nature Communications	Mei Liu, Adriana Hernandez-Morales, James Clark, Tram Le, Biswajit Biswas, Kimberly A. Bishop‐Lilly, Matthew Henry, Javier Quiñónes, Logan J. Voegtly, Regina Z. Cer, Theron Hamilton, Robert Turner Schooley, Scott Salka, Ry Young, Jason J. Gill
10.7717/peerj.12632	2022	Comparative genomics of the black rot pathogen Xanthomonas campestris pv. campestris and non-pathogenic co-inhabitant Xanthomonas melonis from Trinidad reveal unique pathogenicity determinants and secretion system profiles	PeerJ	Stephen D. B. Jr. Ramnarine, Jayaraj Jayaraman, Adesh Ramsubhag
10.1007/s00018-022-04383-2	2022	Comparative interactome analysis of the PRE DNA-binding factors: purification of the Combgap-, Zeste-, Psq-, and Adf1-associated proteins	Cellular and Molecular Life Sciences	Darya Chetverina, Nadezhda E. Vorobyeva, Marina Yu. Mazina, Lika V. Fab, Д. В. Ломаев, Alexandra Golovnina, Vladic Mogila, Pavel G Georgiev, Rustam Ziganshin, Maksim Erokhin
10.1016/j.bbadis.2022.166340	2022	Comparative transcriptome analysis of human and murine choroidal neovascularization identifies fibroblast growth factor inducible-14 as phylogenetically conserved mediator of neovascular age-related macular degeneration	Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease	Julian Wolf, Anja Schlecht, Dennis-Dominik Rosmus, Stefaniya Boneva, Hansjürgen T. Agostini, Günther Schlunck, Peter Wieghofer, Clemens Lange
10.33380/2305-2066-2022-11-1-23-31	2022	Comparative transcriptomic analysis of the malaria parasites Plasmodium falciparum and Plasmodium vivax sensitive and resistant strains	Drug development & registration	Shrutika Sakpal, S. Z. Abdeen, Shanker Lal Kothari, Virupaksha Ajit Bastikar
10.3390/v14020325	2022	Comparison of SARS-CoV-2 Evolution in Paediatric Primary Airway Epithelial Cell Cultures Compared with Vero-Derived Cell Lines	Viruses	Connor Bamford, Lindsay Broadbent, Elihú Aranday-Cortés, Mary McCabe, James Patrick McKenna, David Courtney, Olivier Touzelet, Ahlam Ali, Grace C. Roberts, Guillermo López–Campos, David A. C. Simpson, Conall McCaughey, Derek Fairley, Ken Mills, Ultan F. Power, on behalf of the Breathing Together Inv
10.1186/s12864-022-08922-w	2022	Comparison of meiotic transcriptomes of three maize inbreds with different origins reveals differences in cell cycle and recombination	BMC Genomics	Nelson Garcia, Lu Yin, Stefanie Dukowic‐Schulze, Claire Milsted, Penny M. A. Kianian, Shahryar F. Kianian, Wojciech P. Pawlowski, Changbin Chen
10.1128/mra.00124-22	2022	Complete Genome Sequence of Alcaligenes faecalis Phage Piluca	Microbiology Resource Announcements	Joshua Wan, Zihao Yu, James Clark, Tram Le, Ry Young, Mei Liu
10.1128/mra.01220-21	2022	Complete Genome Sequence of Burkholderia cenocepacia Phage Paku	Microbiology Resource Announcements	Sefanit Rezene, Guichun W. Yao, Tram Le, Ben H. Burrowes, Carlos F. Gonzalez, Mei Liu, Jason J. Gill
10.1128/mra.00123-22	2022	Complete Genome Sequence of Enterococcus faecalis Siphophage Sigurd	Microbiology Resource Announcements	Adam Tomaszewski, Daniel Mora, James Clark, Tram Le, Ry Young, Mei Liu
10.1128/mra.01202-21	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Myophage Marzo	Microbiology Resource Announcements	Janki Patel, Brenda Godoy, James Clark, Ben H. Burrowes, Ry Young, Mei Liu
10.1128/mra.00125-22	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Phage Philippe	Microbiology Resource Announcements	Iris G. Vallavanatt, Mariah Bartz, James Clark, Tram Le, Ben H. Burrowes, Mei Liu
10.1128/mra.00179-22	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Podophage Paxi	Microbiology Resource Announcements	Eunhye Jeon, Alexis Hudson, Andrew Talcott, James Clark, Tram Le, Ben H. Burrowes, Mei Liu
10.1128/mra.00158-22	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Podophage Pepon	Microbiology Resource Announcements	Jin Yong Lee, Johnathan Lo, James Clark, Tram Le, Ben H. Burrowes, Mei Liu
10.1128/mra.00159-22	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Podophage Piffle	Microbiology Resource Announcements	Megan A. Kirchhoff, Carlos Enrique Oyarzún Ortega, James Clark, Tram Le, Ben H. Burrowes, Mei Liu
10.1128/mra.00137-22	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Podophage Ptah	Microbiology Resource Announcements	Amelia Berg, Nathaniel Tate, James Clark, Tram Le, Ben H. Burrowes, Mei Liu
10.1128/mra.00177-22	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Siphophage Siara	Microbiology Resource Announcements	John Marmion, Nathaniel Tate, James Clark, Tram Le, Ben H. Burrowes, Mei Liu
10.1128/mra.01210-21	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Siphophage Silvanus	Microbiology Resource Announcements	Nancy Wang, James Garcia, J. Bennett Clark, Tram Le, Ben H. Burrowes, Ry Young, Mei Liu
10.1128/mra.00167-22	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Siphophage Sonora	Microbiology Resource Announcements	Michael Teve, James Clark, Tram Le, Ben H. Burrowes, Mei Liu
10.1128/mra.00089-22	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Siphophage Summit	Microbiology Resource Announcements	Alexandra E. Bishop, Xing-Han Zhang, James Clark, Tram Le, Ben H. Burrowes, Mei Liu
10.1128/mra.00117-22	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Siphophage Suso	Microbiology Resource Announcements	Qori Emilia, Kyra E. Groover, James Clark, Tram Le, Ben H. Burrowes, Mei Liu
10.1128/mra.00136-22	2022	Complete Genome Sequence of Stenotrophomonas maltophilia Siphophage Suzuki	Microbiology Resource Announcements	Teresa A. Sullivan, Nikhil Manuel, James Clark, Mei Liu, Ben H. Burrowes
10.1128/mra.00859-22	2022	Complete Genome Sequence of Terrisporobacter glycolicus Strain WW3900, Isolated from Influent Wastewater at a Research Center with Multiple-Species Research Animal Facilities	Microbiology Resource Announcements	Sung Guk Kim, Christine V. Summage-West, Mariela Reyna, Kristina Marie Feye, Steven L. Foley
10.1128/mra.00336-22	2022	Complete Genome Sequence of the World Health Organization Mumps Reference Strain, MuVi/Sheffield.GBR/1.05	Microbiology Resource Announcements	Jasmine Rae Frost, Alberto Severini
10.1021/acsomega.2c04837	2022	Computational Exploration of Anti-cancer Potential of Flavonoids against Cyclin-Dependent Kinase 8: An In Silico Molecular Docking and Dynamic Approach	ACS Omega	Sanket  S. Rathod, Ketaki S. Shinde, Jaykedar Porlekar, Prafulla Balkrishna Choudhari, Rakesh Pandit Dhavale, Deepak Mahuli, Yasinalli Tamboli, Manish Sudesh Bhatia, Kishan Prabhu Haval, Abdullah Godran Al-Sehemi, Mehboobali Pannipara
10.1016/j.molcel.2022.05.010	2022	Condensates induced by transcription inhibition localize active chromatin to nucleoli	Molecular Cell	Takaaki Yasuhara, Yu‐Hang Xing, Nicholas C. Bauer, Lukuo Lee, Rui Dong, Tribhuwan Yadav, Roy J. Soberman, Miguel N. Rivera, Lee Zou
10.1080/22221751.2022.2125349	2022	Confirmation of fifth Candida auris clade by whole genome sequencing	Emerging Microbes & Infections	Bram Spruijtenburg, Hamid Badali, Mahdi Abastabar, Hossein Mirhendi, Sadegh Khodavaisy, Joobin Sharifisooraki, Mojtaba Taghizadeh Armaki, Theun de Groot, Jacques F. G. M. Meis
10.1101/2022.02.28.482353	2022	Connexin 43-mediated Neurovascular Interactions Regulate Neurogenesis in the Adult Brain Subventricular Zone	bioRxiv (Cold Spring Harbor Laboratory)	Nafiisha Genet, Gaël Genet, Jennifer Shea‐Ying Fang, Nicholas W. Chavkin, Hema H. Vasavada, Joshua S. Goldberg, Bipul R. Acharya, Neha Bhatt, Kasey L. Baker, Stephanie P. McDonnell, Mahalia Huba, Gerry Ma, Anne Eichmann, Jean‐Léon Thomas, Charles ffrench‐Constant, Karen K. Hirschi
10.1007/s10142-022-00866-4	2022	Construction and characterization of a de novo draft genome of garden cress (Lepidium sativum L.)	Functional & Integrative Genomics	Ayşenur Soytürk Patat, Fatıma Şen, Behiç Selman Erdoğdu, Ali Tevfik Uncu, Ayşe Özgür Uncu, Ayşe Özgür Uncu, Ayşe Özgür Uncu
10.1016/j.jmoldx.2022.01.006	2022	Containers in Bioinformatics	Journal of Molecular Diagnostics	Sabah Kadri, Andrea Sboner, Alexandros Sigaras, Somak Roy
10.1099/jmm.0.001496	2022	Contribution of the efflux pump AcrAB-TolC to the tolerance of chlorhexidine and other biocides in Klebsiella spp.	Journal of Medical Microbiology	Matthew E. Wand, Elizabeth M. Darby, Jessica M. A. Blair, J. Mark Sutton
10.1016/j.isci.2022.104966	2022	Convergent cerebrospinal fluid proteomes and metabolic ontologies in humans and animal models of Rett syndrome	iScience	Stephanie A. Zlatic, Duc Minh Duong, Kamal K.E. Gadalla, Brenda Murage, Lingyan Ping, Ruth Shah, James J. Fink, Omar Khwaja, Lindsay C. Swanson, Mustafa Şahin, Sruti Rayaprolu, Prateek Kumar, Srikant Rangaraju, Adrian Peter Bird, Daniel Charles Tarquinio, Randall Carpenter, Stuart Cobb, Victor Faúnd
10.1038/s41467-022-29723-5	2022	Cooperative interaction between ERα and the EMT-inducer ZEB1 reprograms breast cancer cells for bone metastasis	Nature Communications	Nastaran Mohammadi Ghahhari, Magdalena K. Sznurkowska, Nicolas Hulo, Lilia Bernasconi, Nicola Aceto, Didier Picard
10.1016/j.fm.2022.104004	2022	Correlation of organic acid tolerance and genotypic characteristics of Listeria monocytogenes food and clinical isolates	Food Microbiology	Peter Myintzaw, Vincenzo Pennone, Olivia E. McAuliffe, Máire Begley, Michael J. Callanan
10.1101/2022.04.29.490024	2022	CpG dinucleotide enrichment in the influenza A virus genome as a live attenuated vaccine development strategy	bioRxiv (Cold Spring Harbor Laboratory)	Colin Peter Sharp, Beth H. Thompson, Tessa J. Nash, Ola Diebold, Rute Maria Pinto, Luke Thorley, Yao-Tang Lin, Samantha Sives, Helen M. Wise, Sara Clohisey, Finn E. Grey, Lonneke Vervelde, Peter Simmonds, Paul Digard, Eleanor R. Gaunt
10.3390/d15010046	2022	Cross Cultivation on Homologous/Heterologous Plant-Based Culture Media Empowers Host-Specific and Real Time In Vitro Signature of Plant Microbiota	Diversity	Hend Elsawey, Eman H. Nour, Tarek Ragab Elsayed, Rahma A. Nemr, Hanan H. Youssef, Mervat A. Hamza, Mohamed Abbas, Mahmoud El‐Tahan, M. Fayez, Silke Ruppel, Nabil A. Hegazi
10.3389/ffunb.2022.918052	2022	Culex quinquefasciatus Holobiont: A Fungal Metagenomic Approach	Frontiers in Fungal Biology	Guillermo A. M. Flores, Rocio P. Lopez, Carolina Susana Cerrudo, Verónica Fabiana Consolo, Corina M. Berón
10.1128/spectrum.01753-21	2022	Cutaneous Microbiome Profiles Following Chlorhexidine Treatment in a 72-Hour Daily Follow-Up Paired Design: a Pilot Study	Microbiology Spectrum	Jean‐Luc C. Mougeot, Micaela F. Beckman, Farah Bahrani Mougeot, James M. Horton
10.1126/scisignal.abm5011	2022	Cyclin J–CDK complexes limit innate immune responses by reducing proinflammatory changes in macrophage metabolism	Science Signaling	Yee Kien Chong, Sarang Tartey, Yuki Yoshikawa, Koshi Imami, Songling Li, Masanori Yoshinaga, Ai Hirabayashi, Guohao Liu, Alexis Vandenbon, Fabian Hia, Takuya Uehata, Takashi Mino, Yutaka Suzuki, Takeshi Noda, Dominique Ferrandon, Daron M. Standley, Yasushi Ishihama, Osamu Takeuchi
10.21105/joss.04052	2022	DASF: A data analytics software framework for distributed environments	The Journal of Open Source Software	Daniel Eggert, Mike Sips, Philipp S. Sommer, Doris Dransch
10.12688/f1000research.122949.1	2022	DEVEA: an interactive shiny application for Differential Expression analysis, data Visualization and Enrichment Analysis of transcriptomics data	F1000Research	Miriam Riquelme‐Perez, Fernando Guerrero Perez, Jean‐François Deleuze, Carole Escartin, Éric Bonnet, Solène Brohard
10.1007/s00497-021-00436-x	2022	DNA Methyltransferase 3 (MET3) is regulated by Polycomb group complex during Arabidopsis endosperm development	Plant Reproduction	Louis Tirot, Diane M. V. Bonnet, Pauline Emilie Jullien
10.1101/2022.05.11.491484	2022	DNA double strand breaks lead to de novo transcription and translation of damage-induced long RNAs in planta	bioRxiv (Cold Spring Harbor Laboratory)	Tom Schreiber, Sunita Tripathee, Thomas Iwen, Anja Prange, Khabat Vahabi, Ramona Grützner, Claudia Horn, Sylvestre Marillonnet, Alain F. Tissier
10.1016/j.gim.2022.08.028	2022	De novo variants are a common cause of genetic hearing loss	Genetics in Medicine	Miles J. Klimara, Carla J. Nishimura, Donghong Wang, Diana L. Kolbe, Amanda M. Schaefer, William D. Walls, Kathy L. Frees, Richard J. Smith, Héla Azaiez
10.1101/2022.12.01.518480	2022	Deficiency in hyaluronan synthase 3 attenuates ruptures in a murine model of abdominal aortic aneurysms by reduced aortic monocyte infiltration	bioRxiv (Cold Spring Harbor Laboratory)	Tatsiana Suvorava, Fedor Brack, Janet Kaczur, Patrick Petzsch, Karl Köhrer, Christine Quast, Nobert Gerdes, Katharina Voigt, Martina Krüger, Jens W. Fischer, Alexander Brückner, Bernd K. Fleischmann, Daniela Wenzel, Laura‐Marie A. Zimmermann, Gerhard Sengle, Ulrich Flögel, Maria Grandoch
10.1101/2022.09.15.508146	2022	Dehydration alters transcript levels in the mosquito midgut, likely facilitating rapid rehydration	bioRxiv (Cold Spring Harbor Laboratory)	Christopher J. Holmes, Elliott S. Brown, Dhriti Sharma, Matthew Warden, Atit Pathak, Blaine Payton, Quynh Nguyen, Austin A. Spangler, Jaishna Sivakumar, Jacob M. Hendershot, Joshua B. Benoit
10.1101/2022.07.14.499040	2022	Dehydration and infection elicit increased feeding in the western flower thrips, Frankliniella occidentalis , likely triggered by glycogen depletion	bioRxiv (Cold Spring Harbor Laboratory)	Samuel T. Bailey, Alekhya Kondragunta, Hyojin A. Choi, Jinlong Han, Dorith Rotenberg, Diane E. Ullman, Joshua B. Benoit
10.1101/2022.11.14.516407	2022	Deletion of TRPC6 , an autism risk gene, induces hyperexcitability in cortical neurons derived from human pluripotent stem cells	bioRxiv (Cold Spring Harbor Laboratory)	Kyung Chul Shin, Gowher Ali, Houda Yasmine Ali Moussa, Vijay R. Gupta, Alberto de la Fuente, Hyung‐Goo Kim, Lawrence Walter Stanton, Yongsoo Park
